1.358729901902709127e-03 -1.639020390197017696e+06 -2.026882132434180221e+03 -8.928291389000566625e-01
1.380829765218092317e-03 -1.638854351809824351e+06 -2.093217162522064427e+03 -9.522970858631720770e-01
1.403289084785873256e-03 -1.638682884110531304e+06 -2.161718573896974704e+03 -1.015724131055399937e+00
1.426113707194128248e-03 -1.638505810104573378e+06 -2.232456809593829348e+03 -1.083373666296018722e+00
1.449309574126216591e-03 -1.638322947050875518e+06 -2.305504582720894632e+03 -1.155526587453013843e+00
1.472882723907501879e-03 -1.638134106300802901e+06 -2.380936948244170253e+03 -1.232482455772585972e+00
1.496839293077255632e-03 -1.637939093090839451e+06 -2.458831376949614878e+03 -1.314560736063095314e+00
1.521185517986104949e-03 -1.637737706364646088e+06 -2.539267831642800502e+03 -1.402102116799368137e+00
1.545927736419476940e-03 -1.637529738556038588e+06 -2.622328845647080925e+03 -1.495469917545674043e+00
1.571072389247450424e-03 -1.637314975392248947e+06 -2.708099603662361915e+03 -1.595051589448847951e+00
1.596626022101426670e-03 -1.637093195674702991e+06 -2.796668025047772971e+03 -1.701260314929446515e+00
1.622595287078087110e-03 -1.636864171076067258e+06 -2.888124849592742976e+03 -1.814536713099805576e+00
1.648986944471065013e-03 -1.636627665871267905e+06 -2.982563725842040640e+03 -1.935350657864376434e+00
1.675807864530767148e-03 -1.636383436632666504e+06 -3.080081302041466188e+03 -2.064203216111982098e+00
1.703065029252844422e-03 -1.636131232367908116e+06 -3.180777319771985276e+03 -2.201628713893581057e+00
1.730765534195725843e-03 -1.635870793690698687e+06 -3.284754710341059308e+03 -2.348196938993429406e+00
1.758916590327732569e-03 -1.635601853592108935e+06 -3.392119694000946765e+03 -2.504515488849975213e+00
1.787525525904235402e-03 -1.635324134982642252e+06 -3.502981882064752881e+03 -2.671232273366114462e+00
1.816599788375326732e-03 -1.635037353086651536e+06 -3.617454381991674381e+03 -2.849038182768533378e+00
1.846146946324547485e-03 -1.634741213670922443e+06 -3.735653905514230701e+03 -3.038669931337456109e+00
1.876174691439121437e-03 -1.634435413016837556e+06 -3.857700879879962940e+03 -3.240913088530152031e+00
1.906690840512251977e-03 -1.634119637687191833e+06 -3.983719562282159131e+03 -3.456605309770199863e+00
1.937703337477988952e-03 -1.633793564075141447e+06 -4.113838157553366727e+03 -3.686639779969850927e+00
1.969220255479171497e-03 -1.633456858332148055e+06 -4.248188939197332729e+03 -3.931968883699717754e+00
2.001249798969036847e-03 -1.633109175846205559e+06 -4.386908373833649421e+03 -4.193608116820237264e+00
2.033800305846981960e-03 -1.632750160970737692e+06 -4.530137249131293174e+03 -4.472640255347651639e+00
2.066880249629082268e-03 -1.632379446710559074e+06 -4.678020805306467082e+03 -4.770219798345427087e+00
2.100498241653915316e-03 -1.631996654317708453e+06 -4.830708870260132244e+03 -5.087577702716073347e+00
2.134663033324245458e-03 -1.631601392966597574e+06 -4.988355998430707587e+03 -5.426026428919369593e+00
2.169383518385184159e-03 -1.631193259359159973e+06 -5.151121613436765074e+03 -5.786965317868613567e+00
2.204668735239409625e-03 -1.630771837344346335e+06 -5.319170154584357988e+03 -6.171886320557987027e+00
2.240527869300018224e-03 -1.630336697542625712e+06 -5.492671227312112023e+03 -6.582380103357836632e+00
2.276970255381679901e-03 -1.629887396873323712e+06 -5.671799757647097977e+03 -7.020142553386875761e+00
2.314005380130654006e-03 -1.629423478215728188e+06 -5.856736150742513018e+03 -7.486981709931075812e+00
2.351642884494348565e-03 -1.628944469929117942e+06 -6.047666453566990640e+03 -7.984825149542601253e+00
2.389892566231050126e-03 -1.628449885407014517e+06 -6.244782521813332096e+03 -8.515727854214834025e+00
2.428764382460450386e-03 -1.627939222645451315e+06 -6.448282191092633184e+03 -9.081880593904125831e+00
2.468268452255692556e-03 -1.627411963774426840e+06 -6.658369452476774313e+03 -9.685618856660692444e+00
2.508415059277541159e-03 -1.626867574521157891e+06 -6.875254632449653400e+03 -1.032943236174437907e+01
2.549214654451422910e-03 -1.626305503752991790e+06 -7.099154577324358797e+03 -1.101597519334484154e+01
2.590677858688008716e-03 -1.625725183057518210e+06 -7.330292842179838772e+03 -1.174807659491155754e+01
2.632815465648019864e-03 -1.625126026086965110e+06 -7.568899884365002436e+03 -1.252875246662422271e+01
2.675638444552045497e-03 -1.624507428032927448e+06 -7.815213261616107047e+03 -1.336121761122219098e+01
2.719157943036018890e-03 -1.623868765137379523e+06 -8.069477834825892387e+03 -1.424889877625648538e+01
2.763385290053169997e-03 -1.623209394091268536e+06 -8.331945975497577820e+03 -1.519544854385142685e+01
2.808331998823172457e-03 -1.622528651468106313e+06 -8.602877777910987788e+03 -1.620476012226550822e+01
2.854009769829237483e-03 -1.621825853104474721e+06 -8.882541276019943325e+03 -1.728098309693955414e+01
2.900430493863991651e-03 -1.621100293520163978e+06 -9.171212665093175019e+03 -1.842854020232339352e+01
2.947606255124858490e-03 -1.620351245265513193e+06 -9.469176528101374060e+03 -1.965214517958838059e+01
2.995549334359812969e-03 -1.619577958298146492e+06 -9.776726066844354136e+03 -2.095682178938087503e+01
3.044272212064302961e-03 -1.618779659311236581e+06 -1.009416333780117748e+04 -2.234792405305805829e+01
3.093787571730136510e-03 -1.617955551065217936e+06 -1.042179949267503071e+04 -2.383115780038482612e+01
3.144108303147264728e-03 -1.617104811694180127e+06 -1.075995502359271268e+04 -2.541260360648274386e+01
3.195247505759213607e-03 -1.616226594007982872e+06 -1.110896001290377171e+04 -2.709874120590448143e+01
3.247218492073128838e-03 -1.615320024739400949e+06 -1.146915438751133843e+04 -2.889647547709824948e+01
3.300034791125285374e-03 -1.614384203840146773e+06 -1.184088817764963642e+04 -3.081316409622103336e+01
3.353710152002928671e-03 -1.613418203684251988e+06 -1.222452178000587810e+04 -3.285664696528434092e+01
3.408258547423452002e-03 -1.612421068330642302e+06 -1.262042622506664702e+04 -3.503527752599145373e+01
3.463694177371734288e-03 -1.611391812707524514e+06 -1.302898344854716197e+04 -3.735795607735204271e+01
3.520031472796678832e-03 -1.610329421746148495e+06 -1.345058656674100166e+04 -3.983416522228094436e+01
3.577285099367873231e-03 -1.609232849738890538e+06 -1.388564015560540065e+04 -4.247400757589715425e+01
3.635469961293317630e-03 -1.608101019331726944e+06 -1.433456053336746845e+04 -4.528824587617074116e+01
3.694601205199302477e-03 -1.606932820603953442e+06 -1.479777604641523976e+04 -4.828834564594190226e+01
3.754694224073336969e-03 -1.605727110402153572e+06 -1.527572735820528396e+04 -5.148652056415775746e+01
3.815764661271248397e-03 -1.604482711273092311e+06 -1.576886774088452876e+04 -5.489578071349105670e+01
3.877828414589457214e-03 -1.603198410609257407e+06 -1.627766336929556746e+04 -5.852998388131201324e+01
3.940901640403447412e-03 -1.601872959744567983e+06 -1.680259361699307919e+04 -6.240389010131625724e+01
4.005000757873610970e-03 -1.600505072958050761e+06 -1.734415135386369366e+04 -6.653321963400374273e+01
4.070142453219439092e-03 -1.599093426573838107e+06 -1.790284324489759456e+04 -7.093471459563718895e+01
4.136343684063273698e-03 -1.597636657942064106e+06 -1.847919004961669998e+04 -7.562620445736199315e+01
4.203621683844713762e-03 -1.596133364468357759e+06 -1.907372692161605300e+04 -8.062667564881651572e+01
4.271993966306776754e-03 -1.594582102615452837e+06 -1.968700370762365128e+04 -8.595634551384844713e+01
4.341478330055092809e-03 -1.592981386853968492e+06 -2.031958524543028761e+04 -9.163674087991523720e+01
4.412092863191189804e-03 -1.591329688705098582e+06 -2.097205165998189113e+04 -9.769078151735860160e+01
4.483855948021185991e-03 -1.589625435613312526e+06 -2.164499865686498015e+04 -1.041428687800964639e+02
4.556786265841063742e-03 -1.587867009955388959e+06 -2.233903781235087808e+04 -1.110189797353199594e+02
4.630902801799736956e-03 -1.586052747943485156e+06 -2.305479685909138425e+04 -1.183467671065874072e+02
4.706224849841281720e-03 -1.584180938576087356e+06 -2.379291996648744680e+04 -1.261556653722829395e+02
4.782772017727485517e-03 -1.582249822584597860e+06 -2.455406801466812612e+04 -1.344770033797339011e+02
4.860564232142134018e-03 -1.580257591314774472e+06 -2.533891886094222718e+04 -1.433441238544357645e+02
4.939621743878320863e-03 -1.578202385683398228e+06 -2.614816759747227115e+04 -1.527925102037784200e+02
5.019965133110078880e-03 -1.576082294779888820e+06 -2.698252679886119222e+04 -1.628599210354234970e+02
5.101615314749833284e-03 -1.573895355674818391e+06 -2.784272675821011217e+04 -1.735865328320847425e+02
5.184593543892912840e-03 -1.571639551169670187e+06 -2.872951571010912812e+04 -1.850150912468692184e+02
5.268921421350671562e-03 -1.569312809423548635e+06 -2.964366003891622313e+04 -1.971910715065915554e+02
5.354620899273607876e-03 -1.566913002709711203e+06 -3.058594447055175624e+04 -2.101628484345270067e+02
5.441714286865887221e-03 -1.564437946368587669e+06 -3.155717224591203922e+04 -2.239818766289341454e+02
5.530224256192900478e-03 -1.561885397734274156e+06 -3.255816527387492533e+04 -2.387028813593465486e+02
5.620173848083187887e-03 -1.559253055108549073e+06 -3.358976426172499487e+04 -2.543840607690181059e+02
5.711586478126434545e-03 -1.556538556733821053e+06 -3.465282882068322942e+04 -2.710872999991016741e+02
5.804485942768978189e-03 -1.553739479825892253e+06 -3.574823754406507214e+04 -2.888783978778714641e+02
5.898896425508493718e-03 -1.550853339559223037e+06 -3.687688805543073977e+04 -3.078273068468192832e+02
5.994842503189408769e-03 -1.547877588159834500e+06 -3.803969702391752799e+04 -3.280083868243850702e+02
6.092349152400711350e-03 -1.544809614017618820e+06 -3.923760014376308391e+04 -3.495006737375640000e+02
6.191441755977847815e-03 -1.541646740773997502e+06 -4.047155207483982667e+04 -3.723881634814499648e+02
6.292146109610343568e-03 -1.538386226571957814e+06 -4.174252634082292207e+04 -3.967601120968675446e+02
6.394488428556942793e-03 -1.535025263262433466e+06 -4.305151518140453118e+04 -4.227113529863954682e+02
6.498495354469888304e-03 -1.531560975669688312e+06 -4.439952935475121194e+04 -4.503426320192847925e+02
6.604193962330305243e-03 -1.527990421026045689e+06 -4.578759788617933373e+04 -4.797609614057006411e+02
6.711611767496287149e-03 -1.524310588333786698e+06 -4.721676775877804903e+04 -5.110799932501724356e+02
6.820776732865685421e-03 -1.520518397917357739e+06 -4.868810354147731414e+04 -5.444204137230383367e+02
6.931717276155407136e-03 -1.516610700963100651e+06 -5.020268694979161955e+04 -5.799103588165449992e+02
7.044462277299036630e-03 -1.512584279364501359e+06 -5.176161633421845909e+04 -6.176858526788848849e+02
7.159041085964888522e-03 -1.508435845349279698e+06 -5.336600609098304994e+04 -6.578912695446581438e+02
7.275483529196232965e-03 -1.504162041501877597e+06 -5.501698598955546913e+04 -7.006798203032290075e+02
7.393819919175865889e-03 -1.499759440635420848e+06 -5.671570041106182907e+04 -7.462140647672794103e+02
7.514081061116969704e-03 -1.495224546232128516e+06 -5.846330749142813147e+04 -7.946664507217080882e+02
7.636298261282242067e-03 -1.490553792506157653e+06 -6.026097816276391677e+04 -8.462198808474079215e+02
7.760503335133571261e-03 -1.485743545004704269e+06 -6.210989508621144341e+04 -9.010683086250369342e+02
7.886728615614155974e-03 -1.480790101225141669e+06 -6.401125146914189099e+04 -9.594173643295230249e+02
8.015006961565405291e-03 -1.475689691442462616e+06 -6.596624975926498882e+04 -1.021485012226638673e+03
8.145371766280745662e-03 -1.470438479725008830e+06 -6.797610020789268310e+04 -1.087502240077046054e+03
8.277856966198472027e-03 -1.465032565179618541e+06 -7.004201929425516573e+04 -1.157713782040382966e+03
8.412497049736117685e-03 -1.459467983411739115e+06 -7.216522800244946848e+04 -1.232378876051186353e+03
8.549327066268383804e-03 -1.453740708242858527e+06 -7.434694994225143455e+04 -1.311772056708134869e+03
8.688382635251184691e-03 -1.447846653641572921e+06 -7.658840930470514286e+04 -1.396183984678034676e+03
8.829699955494091715e-03 -1.441781676007838221e+06 -7.889082864307053387e+04 -1.485922313563955868e+03
8.973315814583519498e-03 -1.435541576701952145e+06 -8.125542646939080441e+04 -1.581312595062913488e+03
9.119267598459298088e-03 -1.429122104861668311e+06 -8.368341465663693089e+04 -1.682699223560961400e+03
9.267593301146882789e-03 -1.422518960658938624e+06 -8.617599563608590688e+04 -1.790446420070662043e+03
9.418331534647951184e-03 -1.415727798782892292e+06 -8.873435937931659282e+04 -1.904939257117334364e+03
9.571521538991866265e-03 -1.408744232431971468e+06 -9.135968015267685405e+04 -2.026584724327708500e+03
9.727203192450536648e-03 -1.401563837638740428e+06 -9.405311304137724801e+04 -2.155812835299221206e+03
9.885417021919572569e-03 -1.394182157852244563e+06 -9.681579021082166582e+04 -2.293077775839925835e+03
1.004620421346812641e-02 -1.386594709389876341e+06 -9.964881692169506277e+04 -2.438859093505859619e+03
1.020960662306046561e-02 -1.378796986898454605e+06 -1.025532672665678256e+05 -2.593662928129681404e+03
1.037566678745185933e-02 -1.370784469627110055e+06 -1.055301796244190045e+05 -2.758023282768855097e+03
1.054442793526168959e-02 -1.362552628059015144e+06 -1.085805518200703082e+05 -2.932503334202300266e+03
1.071593399822671176e-02 -1.354096931181669235e+06 -1.117053359768915398e+05 -3.117696781767597258e+03
1.089022962263729889e-02 -1.345412854262665845e+06 -1.149054330512431043e+05 -3.314229232953169230e+03
1.106736018095973335e-02 -1.336495887353997910e+06 -1.181816870373254787e+05 -3.522759623738589653e+03
1.124737178364751920e-02 -1.327341544119719183e+06 -1.215348788313867699e+05 -3.743981671207196996e+03
1.143031129114479259e-02 -1.317945371759527829e+06 -1.249657197446349019e+05 -3.978625355435187885e+03
1.161622632608501869e-02 -1.308302961279153824e+06 -1.284748446547043714e+05 -4.227458427086613483e+03
1.180516528568804902e-02 -1.298409958632222842e+06 -1.320628047861492087e+05 -4.491287936509705105e+03
1.199717735435884385e-02 -1.288262076495530084e+06 -1.357300601112099248e+05 -4.770961779433670927e+03
1.219231251649110712e-02 -1.277855106859083753e+06 -1.394769713630195183e+05 -5.067370253601407057e+03
1.239062156947916271e-02 -1.267184934494784102e+06 -1.433037916545123444e+05 -5.381447619839101208e+03
1.259215613694150866e-02 -1.256247551075097406e+06 -1.472106576975457137e+05 -5.714173660154022400e+03
1.279696868215940940e-02 -1.245039070250438293e+06 -1.511975806182517263e+05 -6.066575224462592814e+03
1.300511252173409266e-02 -1.233555743535974761e+06 -1.552644363663013210e+05 -6.439727756478841911e+03
1.321664183946605169e-02 -1.221793977112954250e+06 -1.594109557176970120e+05 -6.834756788133853661e+03
1.343161170046015991e-02 -1.209750349456521217e+06 -1.636367138728885329e+05 -7.252839390647203800e+03
1.365007806546013856e-02 -1.197421630004905863e+06 -1.679411196544656414e+05 -7.695205569027375532e+03
1.387209780541620238e-02 -1.184804798620915739e+06 -1.723234043131781509e+05 -8.163139585338147299e+03
1.409772871628967028e-02 -1.171897066039267927e+06 -1.767826099399403902e+05 -8.657981194528876586e+03
1.432702953409830879e-02 -1.158695895305457991e+06 -1.813175775344704452e+05 -9.181126774986947567e+03
1.456005995020649355e-02 -1.145199024092662148e+06 -1.859269346857188793e+05 -9.734030334230723383e+03
1.479688062686396362e-02 -1.131404487912704470e+06 -1.906090829474047932e+05 -1.031820436831971710e+04
1.503755321299737706e-02 -1.117310644388090353e+06 -1.953621848972578591e+05 -1.093522055161880962e+04
1.528214036025870096e-02 -1.102916198306794278e+06 -2.001841509230697411e+05 -1.158671023151670488e+04
1.553070573933460104e-02 -1.088220227631902089e+06 -2.050726257698449481e+05 -1.227436470057031693e+04
1.578331405652117284e-02 -1.073222210309998132e+06 -2.100249748898791149e+05 -1.299993521633351338e+04
1.604003107056820032e-02 -1.057922051919366233e+06 -2.150382706438255555e+05 -1.376523273683818843e+04
1.630092360979740196e-02 -1.042320114136496559e+06 -2.201092784075147356e+05 -1.457212733733994355e+04
1.656605958949914498e-02 -1.026417243785345112e+06 -2.252344426464177086e+05 -1.542254727153163549e+04
1.683550802961202367e-02 -1.010214802662835340e+06 -2.304098730273259280e+05 -1.631847763798691631e+04
1.710933907269014329e-02 -9.937146978205413325e+05 -2.356313306448626972e+05 -1.726195861013702961e+04
1.738762400216250364e-02 -9.769194123329701833e+05 -2.408942144490296487e+05 -1.825508318563610010e+04
1.767043526088946798e-02 -9.598320364060283173e+05 -2.461935479689679632e+05 -1.929999440856153524e+04
1.795784647002095918e-02 -9.424562988097809721e+05 -2.515239664375463617e+05 -2.039888201555466003e+04
1.824993244816152521e-02 -9.247965982498184312e+05 -2.568797044311424834e+05 -2.155397845478014278e+04
1.854676923084698503e-02 -9.068580348211515229e+05 -2.622545841491809697e+05 -2.276755422450467086e+04
1.884843409033795311e-02 -8.886464411514869425e+05 -2.676420044683712767e+05 -2.404191247621933508e+04
1.915500555573527997e-02 -8.701684132009119494e+05 -2.730349309172775829e+05 -2.537938282561686356e+04
1.946656343342262341e-02 -8.514313404016614659e+05 -2.784258867276161327e+05 -2.678231431343676377e+04
1.978318882784164262e-02 -8.324434348670977633e+05 -2.838069451295405161e+05 -2.825306745728708847e+04
2.010496416260498104e-02 -8.132137597801653901e+05 -2.891697230689926655e+05 -2.979400533511006870e+04
2.043197320195270367e-02 -7.937522561390702613e+05 -2.945053765356868971e+05 -3.140748364106977897e+04
2.076430107255774690e-02 -7.740697680413339986e+05 -2.998045977006719913e+05 -3.309583965539438941e+04
2.110203428568595621e-02 -7.541780660494931508e+05 -3.050576140720825642e+05 -3.486138007119025133e+04
2.144526075971667570e-02 -7.340898681907765567e+05 -3.102541898867574055e+05 -3.670636762359181012e+04
2.179406984302954819e-02 -7.138188585428185761e+05 -3.153836299635828473e+05 -3.863300646990000678e+04
2.214855233726359396e-02 -6.933797027059468674e+05 -3.204347862513558939e+05 -4.064342627373911091e+04
2.250880052095461867e-02 -6.727880600121965399e+05 -3.253960673096263199e+05 -4.273966495183666120e+04
2.287490817355702921e-02 -6.520605920969905565e+05 -3.302554509648989188e+05 -4.492365004893623700e+04
2.324697059985647921e-02 -6.312149672359058168e+05 -3.350005003864640603e+05 -4.719717871472217666e+04
2.362508465477946434e-02 -6.102698602705537342e+05 -3.396183838258517208e+05 -4.956189626659231726e+04
2.400934876860652892e-02 -5.892449474823967321e+05 -3.440958982608091319e+05 -5.201927333381183416e+04
2.439986297259550199e-02 -5.681608961329641752e+05 -3.484194971787377144e+05 -5.457058159210368467e+04
2.479672892502158763e-02 -5.470393481766071636e+05 -3.525753227250739001e+05 -5.721686811326392490e+04
2.520004993764092191e-02 -5.259028977947619278e+05 -3.565492424289305345e+05 -5.995892837196707842e+04
2.560993100258458083e-02 -5.047750621245218790e+05 -3.603268907008687966e+05 -6.279727797170721169e+04
2.602647881969005761e-02 -4.836802450337428600e+05 -3.638937152758529410e+05 -6.573212317383830668e+04
2.644980182427720053e-02 -4.626436933569502435e+05 -3.672350287474013749e+05 -6.876333033800055273e+04
2.688001021537606006e-02 -4.416914454332760070e+05 -3.703360653068636311e+05 -7.189039440885884687e+04
2.731721598441376117e-02 -4.208502712988480926e+05 -3.731820427636866807e+05 -7.511240661301859654e+04
2.776153294436799548e-02 -4.001476046112711774e+05 -3.757582298788460903e+05 -7.842802156115150137e+04
2.821307675939472084e-02 -3.796114657745370059e+05 -3.780500189933711081e+05 -8.183542398365848931e+04
2.867196497493769772e-02 -3.592703762755593052e+05 -3.800430038774305722e+05 -8.533229536341340281e+04
2.913831704832786987e-02 -3.391532639794496354e+05 -3.817230626623529242e+05 -8.891578076605117531e+04
2.961225437988034351e-02 -3.192893595213452936e+05 -3.830764456484277616e+05 -9.258245620654476807e+04
3.009390034449721182e-02 -2.997080836102017784e+05 -3.840898677051351988e+05 -9.632829693005586159e+04
3.058338032378433297e-02 -2.804389255998015869e+05 -3.847506048983985092e+05 -1.001486470247435500e+05
3.108082173869063797e-02 -2.615113135121866944e+05 -3.850465948912801105e+05 -1.040381908237682073e+05
3.158635408267817385e-02 -2.429544759218466934e+05 -3.849665405713104992e+05 -1.079909265924294887e+05
3.210010895543171511e-02 -2.247972961105878931e+05 -3.845000162598246243e+05 -1.120001430334175529e+05
3.262222009711669701e-02 -2.070681592331659631e+05 -3.836375757574720192e+05 -1.160583991775968898e+05
3.315282342319424841e-02 -1.897947932726424769e+05 -3.823708613764469046e+05 -1.201575082585474593e+05
3.369205705980267418e-02 -1.730041046116600628e+05 -3.806927130054905429e+05 -1.242885261951188731e+05
3.424006137971424141e-02 -1.567220094136471744e+05 -3.785972761501116911e+05 -1.284417453262350900e+05
3.479697903887691429e-02 -1.409732620196161442e+05 -3.760801077895320486e+05 -1.326066940548145212e+05
3.536295501355042614e-02 -1.257812816973310837e+05 -3.731382787958394620e+05 -1.367721430614983256e+05
3.593813663804627800e-02 -1.111679793737478758e+05 -3.697704715722647961e+05 -1.409261187424627424e+05
3.652267364308175307e-02 -9.715358582666167058e+04 -3.659770714887679787e+05 -1.450559245074349456e+05
3.711671819475764744e-02 -8.375648366215889109e+04 -3.617602506276760250e+05 -1.491481705426530389e+05
3.772042493416997294e-02 -7.099304428588217706e+04 -3.571240423017057474e+05 -1.531888125974922441e+05
3.833395101766601254e-02 -5.887747258811214124e+04 -3.520744047764761490e+05 -1.571632002914899203e+05
3.895745615775503268e-02 -4.742166111920194089e+04 -3.466192726204852224e+05 -1.610561353593677341e+05
3.959110266468458816e-02 -3.663505604127775587e+04 -3.407685941223710543e+05 -1.648519401544256252e+05
4.023505548869291126e-02 -2.652453707470253721e+04 -3.345343532602469786e+05 -1.685345366146837478e+05
4.088948226294862598e-02 -1.709431370756667457e+04 -3.279305747840510448e+05 -1.720875357610712235e+05
4.155455334718875099e-02 -8.345839828860560374e+03 -3.209733110816883855e+05 -1.754943376429111813e+05
4.223044187206674571e-02 -2.777487967817891672e+02 -3.136806096450085170e+05 -1.787382414735428174e+05
4.291732378422157684e-02 7.114189098773201295e+03 -3.060724601344083203e+05 -1.818025655093314708e+05
4.361537789208003169e-02 1.383708461896812514e+04 -2.981707202610117965e+05 -1.846707760204206279e+05
4.432478591240398419e-02 1.990092209504978382e+04 -2.899990199631270953e+05 -1.873266244838423154e+05
4.504573251759458330e-02 2.531852463764051208e+04 -2.815826436480938573e+05 -1.897542919023541617e+05
4.577840538376618668e-02 3.010549133216192786e+04 -2.729483905989901978e+05 -1.919385389196464384e+05
4.652299523960189143e-02 3.428010577688291232e+04 -2.641244140046190005e+05 -1.938648601691543881e+05
4.727969591600388044e-02 3.786321582548277365e+04 -2.551400394559254055e+05 -1.955196410652436898e+05
4.804870439655131720e-02 4.087808472727677145e+04 -2.460255641565408441e+05 -1.968903150282288843e+05
4.883022086877879947e-02 4.335021456863651110e+04 -2.368120385111529613e+05 -1.979655189355014591e+05
4.962444877628915951e-02 4.530714309790116386e+04 -2.275310321755691548e+05 -1.987352444170323724e+05
5.043159487171358646e-02 4.677821598920912948e+04 -2.182143870644961717e+05 -1.991909824730865075e+05
5.125186927053330260e-02 4.779433675850951840e+04 -2.088939602082861820e+05 -1.993258587915238459e+05
5.208548550577662972e-02 4.838769693121421733e+04 -1.996013597150045680e+05 -1.991347570907277113e+05
5.293266058360561466e-02 4.859149030884231615e+04 -1.903676774160783680e+05 -1.986144278177183296e+05
5.379361503980700093e-02 4.843961463204499159e+04 -1.812232220425953274e+05 -1.977635795964323916e+05
5.466857299720180585e-02 4.796636505145332194e+04 -1.721972569792760187e+05 -1.965829509533070959e+05
5.555776222398877556e-02 4.720612387234614289e+04 -1.633177467654344218e+05 -1.950753600498985033e+05
5.646141419303669917e-02 4.619305125735745969e+04 -1.546111165453075373e+05 -1.932457304270301829e+05
5.737976414214134013e-02 4.496078175888158148e+04 -1.461020286059632781e+05 -1.911010911115040362e+05
5.831305113526221579e-02 4.354213155619103054e+04 -1.378131799733197258e+05 -1.886505498518097738e+05
5.926151812475552449e-02 4.196882133683758730e+04 -1.297651247626559198e+05 -1.859052387279649847e+05
6.022541201461927701e-02 4.027121926062593411e+04 -1.219761245997787191e+05 -1.828782319142154884e+05
6.120498372476699395e-02 3.847810826257323060e+04 -1.144620299458988593e+05 -1.795844359505927132e+05
6.220048825634711537e-02 3.661648167400922830e+04 -1.072361945813918865e+05 -1.760404534863115405e+05
6.321218475812451221e-02 3.471137021215410641e+04 -1.003094248432744789e+05 -1.722644220782700286e+05
6.424033659394190465e-02 3.278570304948699777e+04 -9.368996448321835487e+04 -1.682758302429889154e+05
6.528521141127847927e-02 3.086020467057665519e+04 -8.738351523730857298e+04 -1.640953135502074438e+05
6.634708121092347533e-02 2.895332864385491121e+04 -8.139329239759346819e+04 -1.597444340902054973e+05
6.742622241778342684e-02 2.708122835329498776e+04 -7.572011387412103068e+04 -1.552454471239753184e+05
6.852291595284061565e-02 2.525776394943230844e+04 -7.036252046077154228e+04 -1.506210591157640447e+05
6.963744730628222690e-02 2.349454414059715054e+04 -6.531692429515040567e+04 -1.458941816333191528e+05
7.077010661181890039e-02 2.180100031297741225e+04 -6.057778186025936157e+04 -1.410876857674031053e+05
7.192118872221189840e-02 2.018448968717295065e+04 -5.613778733522253606e+04 -1.362241617576169956e+05
7.309099328602911005e-02 1.865042424103011581e+04 -5.198808168674803164e+04 -1.313256884098188311e+05
7.427982482564914057e-02 1.720242068871585070e+04 -4.811847261878495920e+04 -1.264136166502662381e+05
7.548799281653435778e-02 1.584246722220939046e+04 -4.451766037537109514e+04 -1.215083711876320303e+05
7.671581176779301847e-02 1.457110213213544557e+04 -4.117346442666839721e+04 -1.166292737566842261e+05
7.796360130405233235e-02 1.338759934650886862e+04 -3.807304625847376883e+04 -1.117943908128038165e+05
7.923168624866253062e-02 1.229015623063987550e+04 -3.520312382306558720e+04 -1.070204078559347690e+05
8.052039670825474060e-02 1.127607924548513256e+04 -3.255017367784288945e+04 -1.023225318115818372e+05
8.183006815867394090e-02 1.034196327252595074e+04 -3.010061741863065254e+04 -9.771442211384905386e+04
8.316104153230961804e-02 9.483861139682259818e+03 -2.784098967846094456e+04 -9.320815035170591727e+04
