    0.10000E-03    0.13725E+03
    0.10202E-03    0.13991E+03
    0.10408E-03    0.14262E+03
    0.10618E-03    0.14538E+03
    0.10833E-03    0.14820E+03
    0.11052E-03    0.15107E+03
    0.11275E-03    0.15400E+03
    0.11503E-03    0.15698E+03
    0.11735E-03    0.16002E+03
    0.11972E-03    0.16312E+03
    0.12214E-03    0.16628E+03
    0.12461E-03    0.16950E+03
    0.12712E-03    0.17279E+03
    0.12969E-03    0.17613E+03
    0.13231E-03    0.17954E+03
    0.13499E-03    0.18302E+03
    0.13771E-03    0.18657E+03
    0.14049E-03    0.19018E+03
    0.14333E-03    0.19386E+03
    0.14623E-03    0.19762E+03
    0.14918E-03    0.20144E+03
    0.15220E-03    0.20534E+03
    0.15527E-03    0.20932E+03
    0.15841E-03    0.21337E+03
    0.16161E-03    0.21750E+03
    0.16487E-03    0.22171E+03
    0.16820E-03    0.22600E+03
    0.17160E-03    0.23038E+03
    0.17507E-03    0.23484E+03
    0.17860E-03    0.23938E+03
    0.18221E-03    0.24402E+03
    0.18589E-03    0.24874E+03
    0.18965E-03    0.25355E+03
    0.19348E-03    0.25846E+03
    0.19739E-03    0.26346E+03
    0.20138E-03    0.26855E+03
    0.20544E-03    0.27375E+03
    0.20959E-03    0.27904E+03
    0.21383E-03    0.28444E+03
    0.21815E-03    0.28994E+03
    0.22255E-03    0.29555E+03
    0.22705E-03    0.30126E+03
    0.23164E-03    0.30709E+03
    0.23632E-03    0.31302E+03
    0.24109E-03    0.31907E+03
    0.24596E-03    0.32524E+03
    0.25093E-03    0.33153E+03
    0.25600E-03    0.33793E+03
    0.26117E-03    0.34446E+03
    0.26645E-03    0.35111E+03
    0.27183E-03    0.35789E+03
    0.27732E-03    0.36481E+03
    0.28292E-03    0.37185E+03
    0.28864E-03    0.37903E+03
    0.29447E-03    0.38634E+03
    0.30042E-03    0.39380E+03
    0.30649E-03    0.40140E+03
    0.31268E-03    0.40914E+03
    0.31899E-03    0.41703E+03
    0.32544E-03    0.42508E+03
    0.33201E-03    0.43327E+03
    0.33872E-03    0.44162E+03
    0.34556E-03    0.45013E+03
    0.35254E-03    0.45881E+03
    0.35966E-03    0.46765E+03
    0.36693E-03    0.47665E+03
    0.37434E-03    0.48583E+03
    0.38190E-03    0.49518E+03
    0.38962E-03    0.50471E+03
    0.39749E-03    0.51442E+03
    0.40552E-03    0.52431E+03
    0.41371E-03    0.53439E+03
    0.42207E-03    0.54466E+03
    0.43060E-03    0.55512E+03
    0.43929E-03    0.56578E+03
    0.44817E-03    0.57665E+03
    0.45722E-03    0.58771E+03
    0.46646E-03    0.59899E+03
    0.47588E-03    0.61047E+03
    0.48550E-03    0.62217E+03
    0.49530E-03    0.63409E+03
    0.50531E-03    0.64624E+03
    0.51552E-03    0.65861E+03
    0.52593E-03    0.67121E+03
    0.53656E-03    0.68405E+03
    0.54739E-03    0.69713E+03
    0.55845E-03    0.71045E+03
    0.56973E-03    0.72401E+03
    0.58124E-03    0.73783E+03
    0.59299E-03    0.75190E+03
    0.60496E-03    0.76624E+03
    0.61719E-03    0.78084E+03
    0.62965E-03    0.79570E+03
