0.00702349679605685 0.00756979153172679 0.00815857762845043          0        nan        nan 
0.00815857762845043 0.00879316010757668 0.00947710105838184          0        nan        nan 
0.00947710105838184 0.0102142396330748 0.0110087135970343          0        nan        nan 
0.0110087135970343 0.0118649825552453 0.0127878529853116          0        nan        nan 
0.0127878529853116 0.0137825052175614 0.0148545225136929          2 8.21335900707706e-15 8.4185100837853e-15 
0.0148545225136929 0.0160099224071871 0.0172551904814092          0        nan        nan 
0.0172551904814092 0.0185973167750053 0.0200438350189484          0        nan        nan 
0.0200438350189484 0.021602864925481 0.0232831577663355          2 -1.18505352919119e-14 2.65540084691956e-14 
0.0232831577663355 0.0250941454960747 0.0270459936962957          0        nan        nan 
0.0270459936962957 0.0291496586378877 0.0314169487816512          8 -3.75645458093295e-11 7.42898800050002e-11 
0.0314169487816512 0.0338605910624968 0.0364943023292977         10 -1.02019350045872e-11 1.27117468958753e-10 
0.0364943023292977 0.0393328663414057 0.0423922167540354          6 5.54136681640333e-11 3.8395334571094e-10 
0.0423922167540354 0.0456895265583355 0.0492433044782007          6 8.5292968316567e-10 1.1500936764034e-09 
0.0492433044782007 0.053073498864925 0.0572016096728876         24 3.76186398580665e-10 2.56464834985794e-10 
0.0572016096728876 0.0616508091448215 0.066446071884105         60 -7.60185489739935e-11 1.16007746368941e-09 
0.066446071884105 0.071614315044209 0.0771845494222221         60 9.22568214804122e-10 1.44803734302203e-09 
0.0771845494222221 0.0831880423045837 0.0896584929791247        108 3.4930580896227e-09 3.41383030344216e-09 
0.0896584929791247 0.0966322218986132 0.104148374557633        118 2.57162738863118e-09 1.28293471801968e-09 
0.104148374557633 0.112249141227216 0.120979993780651        284 5.1861612450312e-09 5.56626161162182e-09 
0.120979993780651 0.130389940939858 0.14053180337507        394 1.36366170077143e-08 6.46611039344892e-09 
0.14053180337507 0.15146251020206 0.163243418541222        610 1.3815824283087e-08 7.53527689474133e-09 
0.163243418541222 0.175940657932276 0.18962550153791        986 2.30260629120739e-08 1.15731223748257e-08 
0.18962550153791 0.204374766220011 0.220271243734239       1488 3.00907188284927e-08 1.12306620140462e-08 
0.220271243734239 0.237404165463348 0.255869703297942       2268 4.07415648171235e-08 1.74488671672709e-08 
0.255869703297942 0.275771509476251 0.297221298413182       3770 6.18120359997415e-08 1.86094782745268e-08 
0.297221298413182 0.320339473784639 0.345255804387093       5822 4.47545230667703e-08 1.87354771869642e-08 
0.345255804387093 0.372110152566201 0.401053259303344       9074 6.14922907273691e-08 3.10117617736236e-08 
0.401053259303344 0.432247590366995 0.465868248278604      13954 3.10566108642001e-08 2.78960807160513e-08 
0.465868248278604 0.502103955212117 0.54115811234442      22320 1.74361283892229e-08 1.58816761826956e-08 
0.54115811234442 0.583249941603147 0.628615716220783      34676 4.07536048078215e-08 2.62782978755766e-08 
0.628615716220783 0.677510087002529 0.730207511752628      54612 6.77309289355547e-09 1.15949605919365e-08 
0.730207511752628 0.78700379588293 0.848217752851556      85564 3.00673281797473e-09 1.55608826293227e-08 
0.848217752851556 0.914192993752178 0.98529985609937     133970 8.12759146331327e-09 7.83711361449547e-09 
0.98529985609937 1.06193748263686 1.14453606183758     210278 3.84321857418747e-09 3.89111253743101e-09 
1.14453606183758 1.23355924267213 1.32950673720037     329556 2.20403397106985e-09 2.41741614637318e-09 
1.32950673720037 1.43291712559523 1.54437087934414     516042 -4.44998151705514e-10 1.11945339070451e-09 
1.54437087934414 1.66449361959816 1.7939596289588     808938 2.41238416659501e-10 2.93623438064035e-10 
1.7939596289588 1.9334956364152 2.08388489667761    1180789 8.12405727715803e-11 1.57019246256379e-10 
2.08388489667761 2.24597158680556 2.42066554481021    1592738 6.56279128873817e-11 1.00558752147432e-10 
2.42066554481021 2.6089473768301 2.81187396154818    2151040 1.75062664014475e-11 4.54813853799818e-11 
