0.00702349679605685 0.00756979153172679 0.00815857762845043          0        nan        nan 
0.00815857762845043 0.00879316010757668 0.00947710105838184          0        nan        nan 
0.00947710105838184 0.0102142396330748 0.0110087135970343          0        nan        nan 
0.0110087135970343 0.0118649825552453 0.0127878529853116          0        nan        nan 
0.0127878529853116 0.0137825052175614 0.0148545225136929          2 8.40966720860215e-12 3.1690101924559e-12 
0.0148545225136929 0.0160099224071871 0.0172551904814092          0        nan        nan 
0.0172551904814092 0.0185973167750053 0.0200438350189484          0        nan        nan 
0.0200438350189484 0.021602864925481 0.0232831577663355          2 2.62768697378145e-10 9.08458809089511e-11 
0.0232831577663355 0.0250941454960747 0.0270459936962957          0        nan        nan 
0.0270459936962957 0.0291496586378877 0.0314169487816512          8 0.0218180574398329 0.00073003606118953 
0.0314169487816512 0.0338605910624968 0.0364943023292977         10 0.00225480047988235 0.000104692979669384 
0.0364943023292977 0.0393328663414057 0.0423922167540354          6 0.000601162475281605 4.75355965521578e-05 
0.0423922167540354 0.0456895265583355 0.0492433044782007          6 5.05099722800631e-05 9.50455279758016e-06 
0.0492433044782007 0.053073498864925 0.0572016096728876         24 0.000809754958792 0.000519516334724707 
0.0572016096728876 0.0616508091448215 0.066446071884105         60 0.0364333007491341 0.00219007989799108 
0.066446071884105 0.071614315044209 0.0771845494222221         60 0.00113698512151217 6.94456279278069e-05 
0.0771845494222221 0.0831880423045837 0.0896584929791247        108 0.0244265693536236 0.00122048687464468 
0.0896584929791247 0.0966322218986132 0.104148374557633        118 0.00757852355561247 0.000428858750470509 
0.104148374557633 0.112249141227216 0.120979993780651        284 0.0089093265754066 0.000598233997535026 
0.120979993780651 0.130389940939858 0.14053180337507        394 0.00612755451540764 0.000268566933581054 
0.14053180337507 0.15146251020206 0.163243418541222        610 0.0126975816912372 0.0005805820992448 
0.163243418541222 0.175940657932276 0.18962550153791        986 0.0110036174087699 0.000655948038410744 
0.18962550153791 0.204374766220011 0.220271243734239       1488 0.017804887354737 0.00117992744323069 
0.220271243734239 0.237404165463348 0.255869703297942       2268 0.0141775429403867 0.000686287582618575 
0.255869703297942 0.275771509476251 0.297221298413182       3770 0.0196819169756367 0.00109003966089447 
0.297221298413182 0.320339473784639 0.345255804387093       5822 0.0144256638223402 0.000865531897138396 
0.345255804387093 0.372110152566201 0.401053259303344       9074 0.00811710324145585 0.000574973653714722 
0.401053259303344 0.432247590366995 0.465868248278604      13954 0.00829113452906514 0.000504000924313527 
0.465868248278604 0.502103955212117 0.54115811234442      22320 0.00576418723898116 0.000380016996455319 
0.54115811234442 0.583249941603147 0.628615716220783      34676 0.00364893964666372 0.000248081546070402 
0.628615716220783 0.677510087002529 0.730207511752628      54612 0.00287042760027604 0.00019994258795453 
0.730207511752628 0.78700379588293 0.848217752851556      85564 0.00242175930793285 0.000122224891059767 
0.848217752851556 0.914192993752178 0.98529985609937     133970 0.00149544286104711 0.000117277221633153 
0.98529985609937 1.06193748263686 1.14453606183758     210278 0.000406528285174432 2.96830579345004e-05 
1.14453606183758 1.23355924267213 1.32950673720037     329556 0.000339585372617442 3.28745041999489e-05 
1.32950673720037 1.43291712559523 1.54437087934414     516042 0.000206661743978735 1.95909848610849e-05 
1.54437087934414 1.66449361959816 1.7939596289588     808938 0.000164382006055666 1.11492307677189e-05 
1.7939596289588 1.9334956364152 2.08388489667761    1180789 1.87439537226329e-05 4.53568512093788e-06 
2.08388489667761 2.24597158680556 2.42066554481021    1592738 5.93128276673413e-06 3.47227621721637e-06 
2.42066554481021 2.6089473768301 2.81187396154818    2151040 2.01036984641582e-06 2.00147722957971e-06 
