3.162277660168379134e-02 4.644251026082144307e+01
3.236085891765597827e-02 4.596870612331112227e+01
3.311616823149786393e-02 4.549801822626457692e+01
3.388910662499513421e-02 4.503050565003887584e+01
3.468008556460770719e-02 4.456610934430374016e+01
3.548952612050994271e-02 4.410487118045217869e+01
3.631785919074347752e-02 4.364675775923002732e+01
3.716552573060159792e-02 4.319171967226085940e+01
3.803297698736778087e-02 4.273981319384550659e+01
3.892067474053276938e-02 4.229094595153831904e+01
3.982909154761867659e-02 4.184519123519920214e+01
4.075871099574044504e-02 4.140242873662160150e+01
4.171002795903883120e-02 4.096273946644772934e+01
4.268354886212212540e-02 4.052608606129255264e+01
4.367979194965636303e-02 4.009246166814256185e+01
4.469928756224813421e-02 3.966184525909303460e+01
4.574257841876621516e-02 3.923424063848959520e+01
4.681021990525306015e-02 3.880963598471043241e+01
4.790278037057908028e-02 3.838803043583126140e+01
4.902084142899802710e-02 3.796940500548727471e+01
5.016499826976366511e-02 3.755371134438333058e+01
5.133585997397328848e-02 3.714098350323597941e+01
5.253404983880626683e-02 3.673121323249412029e+01
5.376020570933028736e-02 3.632438580523395188e+01
5.501498031805239497e-02 3.592048377530741021e+01
5.629904163239472792e-02 3.551952199231541840e+01
5.761307321028092537e-02 3.512137041746084520e+01
5.895777456402147287e-02 3.472619182527989778e+01
6.033386153269274660e-02 3.433387220403993467e+01
6.174206666320692510e-02 3.394442142561454290e+01
6.318313960027670262e-02 3.355783844784578207e+01
6.465784748548128458e-02 3.317405390772556473e+01
6.616697536564722371e-02 3.279325905724731172e+01
6.771132661076059711e-02 3.241521489403506706e+01
6.929172334163334612e-02 3.204000474692282552e+01
7.090900686755159665e-02 3.166764048910838980e+01
7.256403813413883630e-02 3.129806578866515565e+01
7.425769818167206326e-02 3.093131811052539248e+01
7.599088861409517004e-02 3.056731835370772643e+01
7.776453207897961184e-02 3.020614848203808478e+01
7.957957275868672575e-02 2.984775129426384410e+01
8.143697687299471244e-02 2.949213996601319110e+01
8.333773319345623432e-02 2.913928496743653085e+01
8.528285356976192388e-02 2.878917737372337626e+01
8.727337346838892618e-02 2.844181998919531651e+01
8.931035252382156508e-02 2.809719671677408925e+01
9.139487510263788472e-02 2.775520838242204746e+01
9.352805088076204809e-02 2.741610505795201647e+01
9.571101543418975011e-02 2.707961356641311923e+01
9.794493084350124057e-02 2.674582436861422252e+01
1.002309863124842687e-01 2.641471215157266883e+01
1.025703988011952145e-01 2.608628347253586099e+01
1.049644136737964556e-01 2.576051865111587702e+01
1.074143053615141535e-01 2.543741083889496579e+01
1.099213780410697311e-01 2.511694247393717916e+01
1.124869663289459892e-01 2.479914158098134180e+01
1.151124359918576784e-01 2.448396476461187632e+01
1.177991846738044440e-01 2.417140231220417235e+01
1.205486426400934757e-01 2.386146770313680676e+01
1.233622735387276403e-01 2.355413564388548409e+01
1.262415751795649410e-01 2.324941481105161500e+01
1.291880803316630966e-01 2.294728136899285076e+01
1.322033575392350113e-01 2.264774384841349075e+01
1.352890119566482752e-01 2.235075447067025323e+01
1.384466862029140322e-01 2.205631156690309425e+01
1.416780612361197289e-01 2.176444013976960790e+01
1.449848572482712317e-01 2.147509113657439883e+01
1.483688345810207920e-01 2.118829955108918028e+01
1.518317946627684434e-01 2.090402133525779860e+01
1.553755809676352906e-01 2.062225450651549252e+01
1.590020799968195064e-01 2.034298779413685310e+01
1.627132222828577279e-01 2.006621415232113037e+01
1.665109834173254255e-01 1.979192947950007309e+01
1.703973851025248065e-01 1.952012915122066516e+01
1.743744962277186672e-01 1.925079660350204946e+01
1.784444339704842897e-01 1.898392975418704154e+01
1.826093649237728600e-01 1.871950287742642871e+01
1.868715062492747048e-01 1.845750493286791283e+01
1.912331268577045218e-01 1.819793713265498525e+01
1.956965486166345469e-01 1.794079345176503892e+01
2.002641475865187259e-01 1.768606765068987485e+01
2.049383552855663926e-01 1.743373760145279050e+01
2.097216599841376372e-01 1.718379370522790239e+01
2.146166080293508138e-01 1.693622033986436648e+01
2.196258052006063166e-01 1.669102599335953840e+01
2.247519180967487151e-01 1.644819344714743536e+01
2.299976755556053798e-01 1.620771346636364996e+01
2.353658701066576320e-01 1.596957975225333293e+01
2.408593594576174668e-01 1.573374981644742299e+01
2.464810680157012435e-01 1.550025732957050018e+01
2.522339884444102509e-01 1.526909279903663652e+01
2.581211832566469022e-01 1.504021693132401083e+01
2.641457864450147408e-01 1.481361642950864699e+01
2.703110051501695366e-01 1.458930812543839650e+01
2.766201213681105386e-01 1.436726289850956917e+01
2.830764936973200196e-01 1.414747663491468543e+01
2.896835591266814780e-01 1.392994331677865105e+01
2.964448348651282927e-01 1.371465321867954401e+01
3.033639202139966629e-01 1.350160025690666465e+01
3.104444984830797005e-01 1.329076053787248313e+01
3.176903389514026399e-01 1.308212361535716184e+01
3.251052988737631044e-01 1.287568093434975403e+01
3.326933255341038564e-01 1.267141964241286267e+01
3.404584583468129311e-01 1.246934612779304352e+01
3.484048310070668175e-01 1.226944776199629672e+01
3.565366736913649914e-01 1.207170598313942911e+01
3.648583153094235865e-01 1.187610229654773164e+01
3.733741858086304655e-01 1.168262523736718705e+01
3.820888185322856012e-01 1.149127295185545528e+01
3.910068526328828176e-01 1.130203866615802788e+01
4.001330355417205276e-01 1.111491456682029444e+01
4.094722254961500330e-01 1.092988064595850695e+01
4.190293941258141364e-01 1.074692517738880859e+01
4.288096290992457482e-01 1.056604192114274632e+01
4.388181368322415232e-01 1.038722793667985833e+01
4.490602452594469329e-01 1.021046020547868416e+01
4.595414066706333678e-01 1.003572633315030771e+01
4.702672006131715099e-01 9.863000359387893212e+00
4.812433368622522911e-01 9.692316902396321154e+00
4.924756584604312315e-01 9.523629478292736650e+00
5.039701448281161955e-01 9.356915834789299780e+00
5.157329149466570728e-01 9.192194960135562809e+00
5.277702306157260326e-01 9.029455861431545216e+00
5.400884997867290149e-01 8.868676152389788570e+00
5.526942799740167667e-01 8.709836377230232074e+00
5.655942817457172422e-01 8.552941063899556440e+00
5.787953722960414993e-01 8.397974126038297626e+00
5.923045791009716732e-01 8.244912830371387003e+00
6.061290936592694800e-01 8.093758856868797480e+00
6.202762753208043156e-01 7.944498882601989997e+00
6.347536552042333247e-01 7.797132943164268859e+00
6.495689402061204376e-01 7.651628319023090263e+00
6.647300171036314431e-01 7.507977072067646418e+00
6.802449567529837982e-01 7.366178579012292005e+00
6.961220183858930488e-01 7.226202204448374466e+00
