  0.196718E+00  0.998402E+06  0.993932E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.997652E+06
  0.203861E+00  0.940864E+06  0.936167E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.940075E+06
  0.211004E+00  0.887319E+06  0.882457E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.886503E+06
  0.223789E+00  0.811896E+06  0.807318E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.811127E+06
  0.237347E+00  0.756166E+06  0.752416E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.755537E+06
  0.251728E+00  0.701287E+06  0.698066E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.700746E+06
  0.266980E+00  0.638778E+06  0.635550E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.638236E+06
  0.283155E+00  0.581729E+06  0.578609E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.581205E+06
  0.300311E+00  0.537334E+06  0.534656E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.536884E+06
  0.318506E+00  0.494336E+06  0.491935E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.493933E+06
  0.337804E+00  0.450007E+06  0.447685E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.449617E+06
  0.358271E+00  0.412418E+06  0.410328E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.412067E+06
  0.379978E+00  0.378474E+06  0.376602E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.378160E+06
  0.403000E+00  0.345040E+06  0.343283E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.344745E+06
  0.427417E+00  0.315744E+06  0.314160E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.315478E+06
  0.596509E+00  0.187748E+06  0.186804E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.187590E+06
  0.832495E+00  0.110056E+06  0.109503E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.109964E+06
  0.116184E+01  0.637110E+05  0.633910E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.636573E+05
  0.162148E+01  0.364905E+05  0.363073E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.364597E+05
  0.226296E+01  0.207089E+05  0.206049E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.206914E+05
