   103    0.27205E+04    0.78104E+00   -0.24285E+02
   104    0.27521E+04    0.79465E+00   -0.24924E+02
   105    0.27838E+04    0.80805E+00   -0.25562E+02
   106    0.28158E+04    0.82125E+00   -0.26198E+02
   107    0.28479E+04    0.83421E+00   -0.26831E+02
   108    0.28802E+04    0.84694E+00   -0.27461E+02
   109    0.29127E+04    0.85941E+00   -0.28088E+02
   110    0.29454E+04    0.87161E+00   -0.28711E+02
   111    0.29782E+04    0.88352E+00   -0.29330E+02
   112    0.30113E+04    0.89515E+00   -0.29944E+02
   113    0.30445E+04    0.90647E+00   -0.30552E+02
   114    0.30778E+04    0.91748E+00   -0.31154E+02
   115    0.31113E+04    0.92817E+00   -0.31750E+02
   116    0.31449E+04    0.93852E+00   -0.32338E+02
   117    0.31787E+04    0.94853E+00   -0.32919E+02
   118    0.32125E+04    0.95819E+00   -0.33491E+02
   119    0.32465E+04    0.96749E+00   -0.34054E+02
   120    0.32805E+04    0.97642E+00   -0.34609E+02
   121    0.33147E+04    0.98497E+00   -0.35153E+02
   122    0.33489E+04    0.99312E+00   -0.35686E+02
   123    0.33832E+04    0.10009E+01   -0.36209E+02
   124    0.34175E+04    0.10082E+01   -0.36720E+02
   125    0.34519E+04    0.10151E+01   -0.37219E+02
   126    0.34864E+04    0.10216E+01   -0.37705E+02
   127    0.35208E+04    0.10277E+01   -0.38178E+02
   128    0.35553E+04    0.10333E+01   -0.38637E+02
   129    0.35898E+04    0.10385E+01   -0.39082E+02
   130    0.36243E+04    0.10431E+01   -0.39512E+02
   131    0.36588E+04    0.10473E+01   -0.39926E+02
   132    0.36933E+04    0.10511E+01   -0.40325E+02
   133    0.37277E+04    0.10543E+01   -0.40707E+02
   134    0.37622E+04    0.10571E+01   -0.41072E+02
   135    0.37965E+04    0.10594E+01   -0.41420E+02
   136    0.38308E+04    0.10612E+01   -0.41750E+02
   137    0.38651E+04    0.10626E+01   -0.42063E+02
   138    0.38993E+04    0.10635E+01   -0.42356E+02
   139    0.39334E+04    0.10639E+01   -0.42631E+02
   140    0.39674E+04    0.10639E+01   -0.42886E+02
   141    0.40014E+04    0.10633E+01   -0.43121E+02
   142    0.40352E+04    0.10624E+01   -0.43335E+02
   143    0.40689E+04    0.10609E+01   -0.43529E+02
   144    0.41025E+04    0.10591E+01   -0.43702E+02
   145    0.41359E+04    0.10567E+01   -0.43853E+02
   146    0.41692E+04    0.10539E+01   -0.43981E+02
   147    0.42024E+04    0.10506E+01   -0.44087E+02
   148    0.42354E+04    0.10469E+01   -0.44170E+02
   149    0.42682E+04    0.10427E+01   -0.44230E+02
   150    0.43009E+04    0.10381E+01   -0.44265E+02
   151    0.43334E+04    0.10330E+01   -0.44276E+02
   152    0.43656E+04    0.10275E+01   -0.44262E+02
   153    0.43977E+04    0.10216E+01   -0.44224E+02
   154    0.44296E+04    0.10153E+01   -0.44161E+02
   155    0.44612E+04    0.10086E+01   -0.44073E+02
   156    0.44926E+04    0.10015E+01   -0.43960E+02
   157    0.45238E+04    0.99409E+00   -0.43822E+02
   158    0.45547E+04    0.98636E+00   -0.43658E+02
   159    0.45854E+04    0.97832E+00   -0.43469E+02
   160    0.46158E+04    0.96999E+00   -0.43254E+02
   161    0.46460E+04    0.96139E+00   -0.43014E+02
   162    0.46758E+04    0.95254E+00   -0.42748E+02
   163    0.47054E+04    0.94345E+00   -0.42455E+02
   164    0.47346E+04    0.93414E+00   -0.42137E+02
   165    0.47636E+04    0.92463E+00   -0.41792E+02
   166    0.47922E+04    0.91494E+00   -0.41421E+02
   167    0.48205E+04    0.90509E+00   -0.41023E+02
   168    0.48485E+04    0.89509E+00   -0.40599E+02
   169    0.48761E+04    0.88496E+00   -0.40148E+02
   170    0.49034E+04    0.87472E+00   -0.39670E+02
   171    0.49303E+04    0.86438E+00   -0.39164E+02
   172    0.49569E+04    0.85398E+00   -0.38632E+02
   173    0.49830E+04    0.84352E+00   -0.38072E+02
   174    0.50088E+04    0.83301E+00   -0.37485E+02
   175    0.50342E+04    0.82249E+00   -0.36871E+02
   176    0.50592E+04    0.81197E+00   -0.36228E+02
   177    0.50837E+04    0.80148E+00   -0.35558E+02
   178    0.51079E+04    0.79106E+00   -0.34861E+02
   179    0.51316E+04    0.78075E+00   -0.34137E+02
   180    0.51549E+04    0.77058E+00   -0.33385E+02
   181    0.51777E+04    0.76058E+00   -0.32607E+02
   182    0.52000E+04    0.75080E+00   -0.31802E+02
   183    0.52219E+04    0.74127E+00   -0.30970E+02
   184    0.52434E+04    0.73203E+00   -0.30112E+02
   185    0.52643E+04    0.72310E+00   -0.29228E+02
   186    0.52848E+04    0.71454E+00   -0.28318E+02
   187    0.53047E+04    0.70637E+00   -0.27382E+02
   188    0.53242E+04    0.69863E+00   -0.26421E+02
   189    0.53431E+04    0.69135E+00   -0.25434E+02
   190    0.53615E+04    0.68458E+00   -0.24421E+02
   191    0.53794E+04    0.67835E+00   -0.23384E+02
   192    0.53967E+04    0.67269E+00   -0.22321E+02
   193    0.54135E+04    0.66764E+00   -0.21234E+02
   194    0.54297E+04    0.66324E+00   -0.20122E+02
   195    0.54453E+04    0.65952E+00   -0.18986E+02
   196    0.54604E+04    0.65652E+00   -0.17826E+02
   197    0.54749E+04    0.65428E+00   -0.16641E+02
   198    0.54888E+04    0.65282E+00   -0.15432E+02
   199    0.55021E+04    0.65220E+00   -0.14200E+02
   200    0.55147E+04    0.65243E+00   -0.12944E+02
   201    0.55268E+04    0.65357E+00   -0.11665E+02
   202    0.55382E+04    0.65564E+00   -0.10363E+02
   203    0.55491E+04    0.65867E+00   -0.90387E+01
   204    0.55593E+04    0.66269E+00   -0.76933E+01
   205    0.55689E+04    0.66775E+00   -0.63272E+01
   206    0.55778E+04    0.67386E+00   -0.49412E+01
   207    0.55862E+04    0.68107E+00   -0.35358E+01
   208    0.55939E+04    0.68941E+00   -0.21118E+01
   209    0.56011E+04    0.69890E+00   -0.66994E+00
   210    0.56076E+04    0.70958E+00    0.78921E+00
   211    0.56135E+04    0.72148E+00    0.22649E+01
   212    0.56188E+04    0.73463E+00    0.37565E+01
   213    0.56235E+04    0.74908E+00    0.52633E+01
   214    0.56276E+04    0.76484E+00    0.67845E+01
   215    0.56311E+04    0.78195E+00    0.83196E+01
   216    0.56340E+04    0.80045E+00    0.98678E+01
   217    0.56362E+04    0.82036E+00    0.11428E+02
   218    0.56379E+04    0.84171E+00    0.13001E+02
   219    0.56390E+04    0.86455E+00    0.14584E+02
   220    0.56394E+04    0.88890E+00    0.16178E+02
   221    0.56393E+04    0.91480E+00    0.17782E+02
   222    0.56386E+04    0.94227E+00    0.19394E+02
   223    0.56372E+04    0.97135E+00    0.21015E+02
   224    0.56353E+04    0.10021E+01    0.22644E+02
   225    0.56327E+04    0.10345E+01    0.24280E+02
   226    0.56296E+04    0.10686E+01    0.25921E+02
   227    0.56259E+04    0.11044E+01    0.27569E+02
   228    0.56216E+04    0.11420E+01    0.29221E+02
   229    0.56166E+04    0.11814E+01    0.30878E+02
   230    0.56111E+04    0.12227E+01    0.32538E+02
   231    0.56050E+04    0.12658E+01    0.34201E+02
   232    0.55983E+04    0.13108E+01    0.35866E+02
   233    0.55911E+04    0.13577E+01    0.37532E+02
   234    0.55832E+04    0.14066E+01    0.39200E+02
   235    0.55747E+04    0.14575E+01    0.40867E+02
   236    0.55657E+04    0.15105E+01    0.42534E+02
   237    0.55560E+04    0.15655E+01    0.44200E+02
   238    0.55458E+04    0.16226E+01    0.45863E+02
   239    0.55350E+04    0.16818E+01    0.47524E+02
   240    0.55236E+04    0.17431E+01    0.49182E+02
   241    0.55116E+04    0.18067E+01    0.50836E+02
   242    0.54991E+04    0.18725E+01    0.52485E+02
   243    0.54860E+04    0.19405E+01    0.54128E+02
   244    0.54722E+04    0.20108E+01    0.55766E+02
   245    0.54579E+04    0.20835E+01    0.57397E+02
   246    0.54431E+04    0.21584E+01    0.59020E+02
   247    0.54276E+04    0.22358E+01    0.60635E+02
   248    0.54116E+04    0.23156E+01    0.62242E+02
   249    0.53950E+04    0.23978E+01    0.63839E+02
   250    0.53778E+04    0.24826E+01    0.65425E+02
   251    0.53600E+04    0.25698E+01    0.67001E+02
   252    0.53417E+04    0.26595E+01    0.68566E+02
   253    0.53228E+04    0.27516E+01    0.70118E+02
   254    0.53034E+04    0.28462E+01    0.71658E+02
   255    0.52835E+04    0.29433E+01    0.73184E+02
   256    0.52630E+04    0.30427E+01    0.74697E+02
   257    0.52420E+04    0.31444E+01    0.76195E+02
   258    0.52206E+04    0.32485E+01    0.77678E+02
   259    0.51986E+04    0.33549E+01    0.79145E+02
   260    0.51761E+04    0.34636E+01    0.80596E+02
   261    0.51532E+04    0.35745E+01    0.82029E+02
   262    0.51298E+04    0.36877E+01    0.83446E+02
   263    0.51060E+04    0.38031E+01    0.84844E+02
   264    0.50817E+04    0.39207E+01    0.86223E+02
   265    0.50570E+04    0.40404E+01    0.87583E+02
   266    0.50318E+04    0.41623E+01    0.88923E+02
   267    0.50063E+04    0.42862E+01    0.90242E+02
   268    0.49804E+04    0.44123E+01    0.91541E+02
   269    0.49540E+04    0.45404E+01    0.92817E+02
   270    0.49273E+04    0.46705E+01    0.94071E+02
   271    0.49002E+04    0.48027E+01    0.95302E+02
   272    0.48728E+04    0.49368E+01    0.96509E+02
   273    0.48450E+04    0.50729E+01    0.97692E+02
   274    0.48169E+04    0.52109E+01    0.98850E+02
   275    0.47885E+04    0.53508E+01    0.99983E+02
   276    0.47597E+04    0.54926E+01    0.10109E+03
   277    0.47306E+04    0.56362E+01    0.10217E+03
   278    0.47013E+04    0.57817E+01    0.10322E+03
   279    0.46716E+04    0.59290E+01    0.10425E+03
   280    0.46417E+04    0.60780E+01    0.10524E+03
   281    0.46115E+04    0.62288E+01    0.10621E+03
   282    0.45810E+04    0.63814E+01    0.10715E+03
   283    0.45503E+04    0.65356E+01    0.10805E+03
   284    0.45194E+04    0.66915E+01    0.10893E+03
   285    0.44883E+04    0.68491E+01    0.10978E+03
   286    0.44569E+04    0.70083E+01    0.11059E+03
   287    0.44253E+04    0.71691E+01    0.11137E+03
   288    0.43936E+04    0.73315E+01    0.11211E+03
   289    0.43616E+04    0.74954E+01    0.11283E+03
   290    0.43295E+04    0.76608E+01    0.11350E+03
   291    0.42972E+04    0.78278E+01    0.11415E+03
   292    0.42648E+04    0.79962E+01    0.11475E+03
   293    0.42322E+04    0.81660E+01    0.11532E+03
   294    0.41995E+04    0.83373E+01    0.11586E+03
   295    0.41666E+04    0.85100E+01    0.11635E+03
   296    0.41337E+04    0.86841E+01    0.11681E+03
   297    0.41006E+04    0.88595E+01    0.11723E+03
   298    0.40675E+04    0.90362E+01    0.11761E+03
   299    0.40343E+04    0.92143E+01    0.11794E+03
   300    0.40010E+04    0.93936E+01    0.11824E+03
   301    0.39677E+04    0.95741E+01    0.11850E+03
   302    0.39343E+04    0.97558E+01    0.11872E+03
   303    0.39008E+04    0.99386E+01    0.11889E+03
   304    0.38673E+04    0.10122E+02    0.11903E+03
   305    0.38339E+04    0.10307E+02    0.11912E+03
   306    0.38003E+04    0.10493E+02    0.11918E+03
   307    0.37668E+04    0.10679E+02    0.11919E+03
   308    0.37333E+04    0.10866E+02    0.11916E+03
   309    0.36999E+04    0.11054E+02    0.11910E+03
   310    0.36664E+04    0.11242E+02    0.11900E+03
   311    0.36330E+04    0.11431E+02    0.11885E+03
   312    0.35996E+04    0.11620E+02    0.11867E+03
   313    0.35663E+04    0.11810E+02    0.11845E+03
   314    0.35330E+04    0.12000E+02    0.11820E+03
   315    0.34998E+04    0.12189E+02    0.11790E+03
   316    0.34667E+04    0.12379E+02    0.11757E+03
   317    0.34337E+04    0.12569E+02    0.11720E+03
   318    0.34008E+04    0.12759E+02    0.11679E+03
   319    0.33680E+04    0.12949E+02    0.11635E+03
   320    0.33353E+04    0.13139E+02    0.11586E+03
   321    0.33027E+04    0.13328E+02    0.11535E+03
   322    0.32703E+04    0.13517E+02    0.11479E+03
   323    0.32380E+04    0.13706E+02    0.11420E+03
   324    0.32059E+04    0.13894E+02    0.11358E+03
   325    0.31740E+04    0.14081E+02    0.11292E+03
   326    0.31422E+04    0.14268E+02    0.11222E+03
   327    0.31106E+04    0.14454E+02    0.11149E+03
   328    0.30793E+04    0.14639E+02    0.11073E+03
   329    0.30481E+04    0.14823E+02    0.10993E+03
   330    0.30171E+04    0.15006E+02    0.10909E+03
   331    0.29864E+04    0.15189E+02    0.10822E+03
   332    0.29559E+04    0.15370E+02    0.10732E+03
   333    0.29256E+04    0.15549E+02    0.10639E+03
   334    0.28956E+04    0.15728E+02    0.10542E+03
   335    0.28659E+04    0.15905E+02    0.10442E+03
   336    0.28364E+04    0.16081E+02    0.10338E+03
   337    0.28072E+04    0.16255E+02    0.10231E+03
   338    0.27783E+04    0.16428E+02    0.10122E+03
   339    0.27497E+04    0.16599E+02    0.10008E+03
   340    0.27214E+04    0.16768E+02    0.98921E+02
   341    0.26935E+04    0.16935E+02    0.97727E+02
   342    0.26658E+04    0.17101E+02    0.96501E+02
   343    0.26385E+04    0.17264E+02    0.95244E+02
   344    0.26116E+04    0.17426E+02    0.93956E+02
   345    0.25850E+04    0.17585E+02    0.92638E+02
   346    0.25587E+04    0.17742E+02    0.91289E+02
   347    0.25329E+04    0.17897E+02    0.89911E+02
   348    0.25074E+04    0.18049E+02    0.88502E+02
   349    0.24823E+04    0.18199E+02    0.87064E+02
   350    0.24577E+04    0.18346E+02    0.85597E+02
   351    0.24334E+04    0.18491E+02    0.84100E+02
   352    0.24096E+04    0.18634E+02    0.82575E+02
   353    0.23862E+04    0.18773E+02    0.81023E+02
   354    0.23632E+04    0.18910E+02    0.79445E+02
   355    0.23406E+04    0.19044E+02    0.77840E+02
   356    0.23184E+04    0.19175E+02    0.76211E+02
   357    0.22966E+04    0.19304E+02    0.74558E+02
   358    0.22753E+04    0.19429E+02    0.72881E+02
   359    0.22544E+04    0.19552E+02    0.71182E+02
   360    0.22339E+04    0.19672E+02    0.69462E+02
   361    0.22138E+04    0.19789E+02    0.67721E+02
   362    0.21941E+04    0.19903E+02    0.65960E+02
   363    0.21749E+04    0.20013E+02    0.64181E+02
   364    0.21561E+04    0.20121E+02    0.62383E+02
   365    0.21377E+04    0.20226E+02    0.60568E+02
   366    0.21197E+04    0.20327E+02    0.58736E+02
   367    0.21022E+04    0.20425E+02    0.56889E+02
   368    0.20851E+04    0.20520E+02    0.55027E+02
   369    0.20684E+04    0.20612E+02    0.53151E+02
   370    0.20521E+04    0.20700E+02    0.51262E+02
   371    0.20363E+04    0.20785E+02    0.49361E+02
   372    0.20208E+04    0.20867E+02    0.47449E+02
   373    0.20058E+04    0.20945E+02    0.45526E+02
   374    0.19913E+04    0.21020E+02    0.43593E+02
   375    0.19771E+04    0.21091E+02    0.41652E+02
   376    0.19634E+04    0.21159E+02    0.39703E+02
   377    0.19502E+04    0.21223E+02    0.37746E+02
   378    0.19373E+04    0.21283E+02    0.35783E+02
   379    0.19249E+04    0.21340E+02    0.33815E+02
   380    0.19129E+04    0.21393E+02    0.31842E+02
   381    0.19014E+04    0.21443E+02    0.29866E+02
   382    0.18903E+04    0.21489E+02    0.27886E+02
   383    0.18796E+04    0.21530E+02    0.25905E+02
   384    0.18693E+04    0.21568E+02    0.23922E+02
   385    0.18595E+04    0.21603E+02    0.21939E+02
   386    0.18501E+04    0.21633E+02    0.19956E+02
   387    0.18412E+04    0.21659E+02    0.17975E+02
   388    0.18327E+04    0.21682E+02    0.15996E+02
   389    0.18246E+04    0.21700E+02    0.14019E+02
   390    0.18169E+04    0.21714E+02    0.12047E+02
   391    0.18097E+04    0.21724E+02    0.10079E+02
   392    0.18030E+04    0.21730E+02    0.81173E+01
   393    0.17967E+04    0.21732E+02    0.61616E+01
   394    0.17908E+04    0.21730E+02    0.42131E+01
   395    0.17853E+04    0.21723E+02    0.22727E+01
   396    0.17803E+04    0.21712E+02    0.34125E+00
   397    0.17758E+04    0.21697E+02   -0.15805E+01
   398    0.17717E+04    0.21677E+02   -0.34915E+01
   399    0.17680E+04    0.21653E+02   -0.53912E+01
   400    0.17648E+04    0.21625E+02   -0.72785E+01
   401    0.17620E+04    0.21592E+02   -0.91527E+01
   402    0.17596E+04    0.21555E+02   -0.11013E+02
   403    0.17577E+04    0.21513E+02   -0.12860E+02
   404    0.17562E+04    0.21467E+02   -0.14691E+02
   405    0.17551E+04    0.21417E+02   -0.16507E+02
   406    0.17544E+04    0.21362E+02   -0.18308E+02
   407    0.17542E+04    0.21304E+02   -0.20092E+02
   408    0.17543E+04    0.21242E+02   -0.21858E+02
   409    0.17548E+04    0.21175E+02   -0.23608E+02
   410    0.17557E+04    0.21105E+02   -0.25339E+02
   411    0.17570E+04    0.21031E+02   -0.27052E+02
   412    0.17586E+04    0.20953E+02   -0.28746E+02
   413    0.17606E+04    0.20871E+02   -0.30420E+02
   414    0.17630E+04    0.20786E+02   -0.32073E+02
   415    0.17657E+04    0.20697E+02   -0.33706E+02
   416    0.17688E+04    0.20605E+02   -0.35318E+02
   417    0.17722E+04    0.20509E+02   -0.36908E+02
   418    0.17759E+04    0.20410E+02   -0.38475E+02
   419    0.17799E+04    0.20307E+02   -0.40020E+02
   420    0.17843E+04    0.20201E+02   -0.41540E+02
   421    0.17889E+04    0.20092E+02   -0.43037E+02
   422    0.17939E+04    0.19980E+02   -0.44509E+02
   423    0.17991E+04    0.19865E+02   -0.45957E+02
   424    0.18047E+04    0.19747E+02   -0.47378E+02
   425    0.18105E+04    0.19626E+02   -0.48773E+02
   426    0.18166E+04    0.19502E+02   -0.50142E+02
   427    0.18230E+04    0.19375E+02   -0.51483E+02
   428    0.18296E+04    0.19245E+02   -0.52796E+02
   429    0.18365E+04    0.19113E+02   -0.54081E+02
   430    0.18436E+04    0.18978E+02   -0.55337E+02
   431    0.18510E+04    0.18841E+02   -0.56563E+02
   432    0.18586E+04    0.18701E+02   -0.57759E+02
   433    0.18664E+04    0.18559E+02   -0.58925E+02
   434    0.18744E+04    0.18414E+02   -0.60060E+02
   435    0.18827E+04    0.18267E+02   -0.61163E+02
   436    0.18912E+04    0.18118E+02   -0.62234E+02
   437    0.18998E+04    0.17967E+02   -0.63271E+02
   438    0.19087E+04    0.17813E+02   -0.64276E+02
   439    0.19177E+04    0.17658E+02   -0.65247E+02
   440    0.19269E+04    0.17500E+02   -0.66183E+02
   441    0.19363E+04    0.17341E+02   -0.67085E+02
   442    0.19459E+04    0.17180E+02   -0.67951E+02
   443    0.19556E+04    0.17017E+02   -0.68781E+02
   444    0.19655E+04    0.16852E+02   -0.69574E+02
   445    0.19755E+04    0.16686E+02   -0.70330E+02
   446    0.19856E+04    0.16518E+02   -0.71049E+02
   447    0.19959E+04    0.16348E+02   -0.71729E+02
   448    0.20063E+04    0.16177E+02   -0.72370E+02
   449    0.20168E+04    0.16005E+02   -0.72973E+02
   450    0.20275E+04    0.15831E+02   -0.73535E+02
   451    0.20382E+04    0.15656E+02   -0.74057E+02
   452    0.20490E+04    0.15480E+02   -0.74539E+02
   453    0.20600E+04    0.15303E+02   -0.74982E+02
   454    0.20710E+04    0.15125E+02   -0.75385E+02
   455    0.20821E+04    0.14946E+02   -0.75749E+02
   456    0.20932E+04    0.14766E+02   -0.76074E+02
   457    0.21045E+04    0.14586E+02   -0.76361E+02
   458    0.21157E+04    0.14405E+02   -0.76610E+02
   459    0.21271E+04    0.14224E+02   -0.76822E+02
   460    0.21385E+04    0.14043E+02   -0.76996E+02
   461    0.21499E+04    0.13861E+02   -0.77133E+02
   462    0.21613E+04    0.13680E+02   -0.77234E+02
   463    0.21728E+04    0.13498E+02   -0.77299E+02
   464    0.21843E+04    0.13317E+02   -0.77327E+02
   465    0.21958E+04    0.13136E+02   -0.77320E+02
   466    0.22073E+04    0.12955E+02   -0.77278E+02
   467    0.22188E+04    0.12775E+02   -0.77202E+02
   468    0.22303E+04    0.12595E+02   -0.77090E+02
   469    0.22418E+04    0.12416E+02   -0.76945E+02
   470    0.22533E+04    0.12238E+02   -0.76766E+02
   471    0.22647E+04    0.12061E+02   -0.76553E+02
   472    0.22761E+04    0.11885E+02   -0.76308E+02
   473    0.22874E+04    0.11710E+02   -0.76029E+02
   474    0.22988E+04    0.11536E+02   -0.75718E+02
   475    0.23100E+04    0.11364E+02   -0.75376E+02
   476    0.23212E+04    0.11193E+02   -0.75001E+02
   477    0.23323E+04    0.11024E+02   -0.74595E+02
   478    0.23434E+04    0.10856E+02   -0.74159E+02
   479    0.23544E+04    0.10691E+02   -0.73691E+02
   480    0.23653E+04    0.10527E+02   -0.73193E+02
   481    0.23761E+04    0.10365E+02   -0.72666E+02
   482    0.23867E+04    0.10206E+02   -0.72109E+02
   483    0.23973E+04    0.10048E+02   -0.71522E+02
   484    0.24078E+04    0.98935E+01   -0.70907E+02
   485    0.24182E+04    0.97411E+01   -0.70263E+02
   486    0.24284E+04    0.95912E+01   -0.69591E+02
   487    0.24385E+04    0.94440E+01   -0.68891E+02
   488    0.24484E+04    0.92997E+01   -0.68164E+02
   489    0.24582E+04    0.91583E+01   -0.67409E+02
   490    0.24679E+04    0.90199E+01   -0.66628E+02
   491    0.24774E+04    0.88846E+01   -0.65820E+02
   492    0.24867E+04    0.87526E+01   -0.64986E+02
   493    0.24958E+04    0.86240E+01   -0.64126E+02
   494    0.25048E+04    0.84988E+01   -0.63241E+02
   495    0.25136E+04    0.83772E+01   -0.62331E+02
   496    0.25222E+04    0.82594E+01   -0.61397E+02
   497    0.25306E+04    0.81453E+01   -0.60437E+02
   498    0.25388E+04    0.80351E+01   -0.59454E+02
   499    0.25467E+04    0.79290E+01   -0.58447E+02
   500    0.25545E+04    0.78270E+01   -0.57417E+02
   501    0.25620E+04    0.77292E+01   -0.56364E+02
   502    0.25693E+04    0.76357E+01   -0.55289E+02
   503    0.25764E+04    0.75465E+01   -0.54193E+02
   504    0.25833E+04    0.74616E+01   -0.53076E+02
   505    0.25899E+04    0.73812E+01   -0.51940E+02
   506    0.25963E+04    0.73051E+01   -0.50784E+02
   507    0.26025E+04    0.72334E+01   -0.49611E+02
   508    0.26084E+04    0.71662E+01   -0.48421E+02
   509    0.26141E+04    0.71035E+01   -0.47214E+02
