  0.694444E-04  0.138481E+08  0.138481E+08  0.181420E+08  0.181413E+08  0.000000E+00  0.138481E+08
  0.114495E-03  0.138466E+08  0.138466E+08  0.175987E+08  0.175968E+08  0.000000E+00  0.138466E+08
  0.188770E-03  0.138424E+08  0.138424E+08  0.161978E+08  0.161931E+08  0.000000E+00  0.138424E+08
  0.311228E-03  0.138314E+08  0.138314E+08  0.129018E+08  0.128912E+08  0.000000E+00  0.138314E+08
  0.513129E-03  0.138030E+08  0.138030E+08  0.689407E+07  0.687572E+07  0.000000E+00  0.138030E+08
  0.846007E-03  0.137347E+08  0.137346E+08  0.164547E+07  0.161787E+07  0.000000E+00  0.137347E+08
  0.139483E-02  0.135869E+08  0.135866E+08  0.672455E+06  0.653674E+06  0.000000E+00  0.135868E+08
  0.229968E-02  0.132957E+08  0.132950E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.132956E+08
  0.379154E-02  0.127660E+08  0.127642E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.127657E+08
  0.429638E-02  0.125826E+08  0.125803E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.125822E+08
  0.486843E-02  0.123747E+08  0.123719E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.123743E+08
  0.551666E-02  0.121405E+08  0.121369E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.121399E+08
  0.625119E-02  0.118779E+08  0.118733E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.118771E+08
  0.708353E-02  0.115847E+08  0.115789E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.115838E+08
  0.802669E-02  0.112592E+08  0.112519E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.112580E+08
  0.909543E-02  0.108992E+08  0.108901E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.108977E+08
  0.103065E-01  0.105028E+08  0.104914E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.105009E+08
  0.116788E-01  0.100682E+08  0.100541E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.100658E+08
  0.132338E-01  0.959372E+07  0.957641E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.959085E+07
  0.149958E-01  0.907845E+07  0.905738E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.907496E+07
  0.169925E-01  0.852240E+07  0.849706E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.851820E+07
  0.192550E-01  0.792746E+07  0.789745E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.792249E+07
  0.218188E-01  0.729853E+07  0.726369E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.729276E+07
  0.247239E-01  0.664480E+07  0.660540E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.663827E+07
  0.280159E-01  0.598124E+07  0.593815E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.597410E+07
  0.317462E-01  0.532943E+07  0.528435E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.532196E+07
  0.359731E-01  0.474321E+07  0.469866E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.473583E+07
  0.407629E-01  0.419188E+07  0.415107E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.418512E+07
  0.461904E-01  0.371046E+07  0.367656E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.370484E+07
  0.523406E-01  0.333842E+07  0.331331E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.333426E+07
  0.593096E-01  0.301328E+07  0.299629E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.301047E+07
  0.662541E-01  0.272410E+07  0.271131E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.272199E+07
  0.731985E-01  0.244905E+07  0.243664E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.244699E+07
  0.801430E-01  0.217929E+07  0.216517E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.217695E+07
  0.870874E-01  0.193244E+07  0.191658E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.192981E+07
  0.940319E-01  0.173225E+07  0.171616E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.172958E+07
  0.100976E+00  0.158517E+07  0.157069E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.158278E+07
  0.107921E+00  0.147926E+07  0.146754E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.147732E+07
  0.114865E+00  0.139682E+07  0.138787E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.139534E+07
  0.121810E+00  0.131920E+07  0.131209E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.131802E+07
  0.128754E+00  0.123506E+07  0.122852E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.123398E+07
  0.135699E+00  0.114507E+07  0.113812E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.114392E+07
  0.142643E+00  0.105609E+07  0.104840E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.105482E+07
  0.149587E+00  0.976691E+06  0.968584E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.975348E+06
  0.156532E+00  0.912965E+06  0.905092E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.911661E+06
  0.163476E+00  0.865112E+06  0.858067E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.863945E+06
  0.170421E+00  0.827956E+06  0.821998E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.826970E+06
  0.177365E+00  0.794554E+06  0.789542E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.793724E+06
  0.184310E+00  0.759753E+06  0.755285E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.759013E+06
  0.191254E+00  0.721754E+06  0.717392E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.721032E+06
  0.198199E+00  0.681809E+06  0.677274E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.681058E+06
  0.205143E+00  0.643240E+06  0.638499E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.642455E+06
  0.217572E+00  0.586432E+06  0.581788E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.585663E+06
  0.230754E+00  0.544628E+06  0.540734E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.543983E+06
  0.244735E+00  0.506793E+06  0.503550E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.506256E+06
  0.259563E+00  0.463544E+06  0.460379E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.463020E+06
  0.275290E+00  0.421420E+06  0.418276E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.420900E+06
  0.291969E+00  0.388306E+06  0.385554E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.387850E+06
  0.309659E+00  0.358366E+06  0.355962E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.357967E+06
  0.328421E+00  0.326725E+06  0.324406E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.326341E+06
  0.348319E+00  0.298810E+06  0.296677E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.298456E+06
  0.369423E+00  0.274662E+06  0.272776E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.274350E+06
  0.391806E+00  0.250652E+06  0.248884E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.250359E+06
  0.415544E+00  0.229175E+06  0.227566E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.228909E+06
  0.579939E+00  0.136659E+06  0.135702E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.136500E+06
  0.809370E+00  0.802493E+05  0.796882E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.801563E+05
  0.112957E+01  0.465280E+05  0.462028E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.464741E+05
  0.157644E+01  0.266844E+05  0.264980E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.266536E+05
  0.220010E+01  0.151612E+05  0.150552E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.151436E+05
